event_id,threat_type,severity,risk_score,current_status,predicted_next_status
5456,SQL Injection,Critical,87,Discovered,Exploitable
5457,IDOR,High,13,Exploitable,Fixed
5458,Open Redirect,Low,29,Exploitable,Exploitable
5459,Misconfiguration,Critical,2,Exploitable,Fixed
5460,XSS,Critical,94,Discovered,Fixed
5461,RCE,Medium,74,Exploitable,Exploitable
5462,RCE,Critical,72,Verified,Exploitable
5463,CSRF,High,68,Fixed,Fixed
5464,CSRF,High,98,Discovered,Verified
5465,SQL Injection,Low,41,Verified,Verified
5466,CSRF,Critical,55,Exploitable,Exploitable
5467,SQL Injection,Low,42,Fixed,Fixed
5468,RCE,Critical,97,Fixed,Fixed
5469,Misconfiguration,Medium,33,Exploitable,Fixed
5470,Path Traversal,Medium,89,Fixed,Fixed
5471,RCE,Critical,17,Fixed,Fixed
5472,SQL Injection,Medium,24,Discovered,Verified
5473,Path Traversal,High,42,Exploitable,Exploitable
5474,XSS,Medium,97,Discovered,Fixed
5475,Path Traversal,Medium,96,Exploitable,Fixed
5476,Path Traversal,High,65,Fixed,Fixed
5477,SQL Injection,High,44,Discovered,Verified
5478,Open Redirect,Medium,17,Fixed,Fixed
5479,IDOR,Low,52,Exploitable,Fixed
5480,RCE,Low,29,Discovered,Verified
5481,XSS,Critical,7,Fixed,Fixed
5482,RCE,Low,32,Verified,Verified
5483,SQL Injection,Low,7,Verified,Exploitable
5484,Open Redirect,Critical,41,Fixed,Fixed
5485,CSRF,Critical,25,Discovered,Verified
5486,IDOR,High,47,Fixed,Fixed
5487,Misconfiguration,High,55,Exploitable,Fixed
5488,CSRF,Medium,52,Discovered,Discovered
5489,CSRF,Critical,42,Exploitable,Exploitable
5490,Path Traversal,Medium,86,Verified,Verified
5491,Path Traversal,High,12,Discovered,Verified
5492,IDOR,Low,98,Fixed,Fixed
5493,SQL Injection,High,33,Exploitable,Fixed
5494,Path Traversal,Medium,55,Discovered,Verified
5495,Misconfiguration,Medium,48,Exploitable,Fixed
5496,SQL Injection,Low,6,Exploitable,Exploitable
5497,Path Traversal,Medium,5,Discovered,Verified
5498,XSS,Low,65,Discovered,Verified
5499,IDOR,Medium,95,Exploitable,Fixed
5500,Open Redirect,High,72,Verified,Exploitable
5501,SQL Injection,Low,38,Exploitable,Exploitable
5502,Open Redirect,Low,8,Discovered,Verified
5503,XSS,Medium,46,Fixed,Fixed
5504,RCE,High,44,Fixed,Fixed
5505,Open Redirect,Medium,100,Exploitable,Exploitable
5506,Open Redirect,High,42,Exploitable,Exploitable
5507,Misconfiguration,Medium,11,Exploitable,Exploitable
5508,IDOR,Medium,34,Discovered,Verified
5509,Path Traversal,Critical,94,Discovered,Exploitable
5510,Open Redirect,Medium,66,Fixed,Fixed
5511,RCE,High,99,Verified,Discovered
5512,Path Traversal,High,50,Fixed,Fixed
5513,RCE,Critical,70,Exploitable,Fixed
5514,IDOR,Low,55,Discovered,Discovered
5515,RCE,Low,87,Verified,Exploitable
5516,Open Redirect,Critical,39,Discovered,Exploitable
5517,CSRF,High,38,Verified,Fixed
5518,Misconfiguration,Critical,62,Fixed,Fixed
5519,Path Traversal,Low,14,Exploitable,Verified
5520,Misconfiguration,Medium,32,Fixed,Fixed
5521,XSS,Medium,85,Discovered,Exploitable
5522,Path Traversal,Critical,35,Exploitable,Exploitable
5523,XSS,Low,94,Discovered,Fixed
5524,XSS,Low,93,Fixed,Fixed
5525,CSRF,Low,23,Fixed,Fixed
5526,SQL Injection,Medium,28,Verified,Verified
5527,IDOR,High,40,Verified,Exploitable
5528,Misconfiguration,High,77,Discovered,Verified
5529,IDOR,High,68,Discovered,Verified
5530,IDOR,Low,54,Fixed,Fixed
5531,CSRF,Low,92,Fixed,Fixed
5532,IDOR,Critical,11,Verified,Exploitable
5533,RCE,Medium,87,Verified,Exploitable
5534,XSS,Low,75,Exploitable,Exploitable
5535,XSS,Critical,6,Exploitable,Fixed
5536,SQL Injection,Low,62,Exploitable,Verified
5537,CSRF,High,53,Exploitable,Fixed
5538,IDOR,Medium,3,Fixed,Fixed
5539,XSS,High,3,Discovered,Discovered
5540,IDOR,High,85,Discovered,Exploitable
5541,Misconfiguration,Medium,12,Verified,Discovered
5542,Path Traversal,Medium,65,Discovered,Fixed
5543,Open Redirect,Critical,45,Exploitable,Exploitable
5544,RCE,Medium,65,Exploitable,Fixed
5545,Misconfiguration,Critical,1,Verified,Exploitable
5546,Open Redirect,High,1,Discovered,Verified
5547,Open Redirect,High,61,Discovered,Verified
5548,XSS,Medium,71,Discovered,Discovered
5549,CSRF,Critical,59,Fixed,Fixed
5550,RCE,Critical,73,Fixed,Fixed
5551,CSRF,Medium,9,Verified,Exploitable
5552,SQL Injection,Critical,9,Discovered,Verified
5553,SQL Injection,Medium,15,Verified,Exploitable
5554,IDOR,Critical,33,Discovered,Verified
5555,IDOR,Medium,56,Exploitable,Exploitable
5556,RCE,Critical,48,Fixed,Fixed
5557,XSS,Low,16,Discovered,Verified
5558,RCE,Medium,59,Discovered,Discovered
5559,Path Traversal,Medium,23,Fixed,Fixed
5560,SQL Injection,Critical,19,Discovered,Exploitable
5561,IDOR,Low,39,Exploitable,Exploitable
5562,RCE,Critical,46,Discovered,Verified
5563,Open Redirect,Critical,86,Discovered,Verified
5564,Open Redirect,Critical,87,Fixed,Fixed
5565,CSRF,Medium,50,Discovered,Discovered
5566,XSS,Critical,83,Fixed,Fixed
5567,SQL Injection,Low,43,Exploitable,Exploitable
5568,CSRF,Critical,77,Verified,Exploitable
5569,IDOR,Low,0,Verified,Exploitable
5570,XSS,High,13,Verified,Exploitable
5571,RCE,Low,80,Exploitable,Exploitable
5572,RCE,Medium,83,Fixed,Fixed
5573,IDOR,Critical,70,Fixed,Fixed
5574,SQL Injection,Medium,62,Fixed,Fixed
5575,XSS,Critical,27,Verified,Exploitable
5576,Path Traversal,Critical,47,Exploitable,Verified
5577,Path Traversal,High,43,Exploitable,Exploitable
5578,RCE,Medium,30,Exploitable,Fixed
5579,XSS,Low,34,Verified,Discovered
5580,Misconfiguration,Low,41,Verified,Exploitable
5581,XSS,Medium,32,Discovered,Verified
5582,Open Redirect,High,92,Fixed,Fixed
5583,Path Traversal,Low,34,Discovered,Verified
5584,RCE,Low,26,Discovered,Verified
5585,Open Redirect,Low,19,Verified,Verified
5586,CSRF,Low,86,Discovered,Verified
5587,CSRF,Medium,7,Exploitable,Fixed
5588,Open Redirect,Medium,9,Exploitable,Exploitable
5589,SQL Injection,Critical,30,Exploitable,Exploitable
5590,CSRF,Medium,20,Discovered,Verified
5591,SQL Injection,Medium,86,Exploitable,Exploitable
5592,Path Traversal,Low,95,Fixed,Fixed
5593,CSRF,High,77,Discovered,Discovered
5594,Path Traversal,Medium,26,Exploitable,Exploitable
5595,SQL Injection,High,22,Discovered,Exploitable
5596,CSRF,Medium,7,Verified,Exploitable
5597,Path Traversal,Critical,43,Fixed,Fixed
5598,XSS,Medium,19,Verified,Exploitable
5599,CSRF,Low,25,Fixed,Fixed
5600,IDOR,Critical,2,Exploitable,Exploitable
5601,Misconfiguration,Medium,38,Fixed,Fixed
5602,Path Traversal,High,42,Fixed,Fixed
5603,Open Redirect,Medium,59,Verified,Exploitable
5604,CSRF,High,20,Exploitable,Exploitable
5605,IDOR,Low,66,Exploitable,Fixed
5606,RCE,High,20,Verified,Exploitable
5607,Open Redirect,Medium,14,Verified,Exploitable
5608,CSRF,High,68,Discovered,Verified
5609,Misconfiguration,Medium,26,Exploitable,Exploitable
5610,SQL Injection,High,53,Fixed,Fixed
5611,IDOR,Medium,8,Exploitable,Fixed
5612,Path Traversal,Low,29,Discovered,Fixed
5613,XSS,High,29,Fixed,Fixed
5614,SQL Injection,Low,61,Discovered,Exploitable
5615,Path Traversal,Critical,27,Discovered,Verified
5616,IDOR,Medium,69,Exploitable,Fixed
5617,CSRF,High,47,Exploitable,Verified
5618,XSS,Critical,90,Discovered,Discovered
5619,SQL Injection,Medium,7,Exploitable,Fixed
5620,SQL Injection,Medium,55,Exploitable,Exploitable
5621,IDOR,Low,98,Fixed,Fixed
5622,RCE,Low,6,Verified,Exploitable
5623,XSS,Medium,61,Discovered,Verified
5624,Misconfiguration,Medium,34,Fixed,Fixed
5625,XSS,Low,66,Discovered,Verified
5626,Misconfiguration,Low,56,Discovered,Discovered
5627,CSRF,Critical,94,Discovered,Verified
5628,RCE,Low,100,Fixed,Fixed
5629,Path Traversal,Low,53,Discovered,Verified
5630,Path Traversal,Low,15,Exploitable,Exploitable
5631,Path Traversal,Critical,62,Discovered,Verified
5632,CSRF,Medium,52,Fixed,Fixed
5633,Path Traversal,Medium,25,Fixed,Fixed
5634,IDOR,Critical,50,Verified,Fixed
5635,SQL Injection,Critical,65,Fixed,Fixed
5636,XSS,High,90,Fixed,Fixed
5637,SQL Injection,Low,53,Discovered,Verified
5638,XSS,Low,92,Fixed,Fixed
5639,RCE,Critical,8,Verified,Verified
5640,Open Redirect,Critical,69,Exploitable,Fixed
5641,IDOR,Medium,79,Fixed,Fixed
5642,CSRF,Critical,70,Discovered,Verified
5643,Path Traversal,Medium,73,Fixed,Verified
5644,Path Traversal,Critical,22,Fixed,Fixed
5645,Misconfiguration,High,74,Discovered,Verified
5646,RCE,Critical,45,Fixed,Fixed
5647,RCE,High,89,Fixed,Fixed
5648,CSRF,Low,90,Verified,Exploitable
5649,XSS,Medium,90,Fixed,Fixed
5650,RCE,High,78,Verified,Fixed
5651,Path Traversal,Low,42,Exploitable,Fixed
5652,Open Redirect,Critical,24,Verified,Exploitable
5653,Path Traversal,Low,16,Fixed,Fixed
5654,Open Redirect,Medium,83,Exploitable,Verified
5655,SQL Injection,Critical,79,Discovered,Exploitable
5656,Open Redirect,High,41,Exploitable,Exploitable
5657,Misconfiguration,Low,73,Verified,Verified
5658,XSS,Critical,59,Exploitable,Fixed
5659,XSS,Critical,42,Discovered,Discovered
5660,CSRF,High,50,Discovered,Verified
5661,CSRF,Critical,35,Verified,Verified
5662,Misconfiguration,High,35,Exploitable,Fixed
5663,XSS,Medium,49,Verified,Exploitable
5664,RCE,Medium,91,Verified,Exploitable
5665,IDOR,Critical,49,Verified,Fixed
5666,SQL Injection,Low,42,Exploitable,Verified
5667,XSS,Critical,55,Discovered,Verified
5668,Misconfiguration,High,25,Verified,Exploitable
5669,IDOR,High,65,Exploitable,Fixed
5670,IDOR,Low,99,Exploitable,Fixed
5671,XSS,High,62,Verified,Exploitable
5672,XSS,Low,69,Exploitable,Fixed
5673,RCE,Critical,63,Fixed,Discovered
5674,XSS,Medium,44,Discovered,Verified
5675,Open Redirect,Low,69,Discovered,Discovered
5676,Misconfiguration,Critical,64,Verified,Exploitable
5677,RCE,Critical,74,Fixed,Fixed
5678,XSS,Medium,82,Discovered,Fixed
5679,Open Redirect,Low,23,Exploitable,Fixed
5680,Path Traversal,High,49,Fixed,Fixed
5681,XSS,Low,76,Exploitable,Fixed
5682,Misconfiguration,High,34,Verified,Exploitable
5683,CSRF,High,62,Verified,Exploitable
5684,CSRF,Critical,85,Exploitable,Fixed
5685,IDOR,Critical,7,Exploitable,Fixed
5686,SQL Injection,High,73,Fixed,Discovered
5687,RCE,Low,89,Discovered,Fixed
5688,IDOR,High,14,Exploitable,Fixed
5689,Open Redirect,Low,96,Verified,Verified
5690,XSS,High,94,Verified,Exploitable
5691,RCE,Critical,89,Fixed,Discovered
5692,Path Traversal,Critical,96,Fixed,Fixed
5693,Misconfiguration,High,33,Discovered,Verified
5694,RCE,High,32,Verified,Exploitable
5695,Open Redirect,High,65,Verified,Discovered
5696,CSRF,High,100,Verified,Exploitable
5697,IDOR,Medium,52,Verified,Fixed
5698,RCE,Medium,53,Exploitable,Exploitable
5699,IDOR,Medium,4,Exploitable,Fixed
5700,CSRF,High,70,Fixed,Fixed
5701,Misconfiguration,Medium,98,Exploitable,Exploitable
5702,Path Traversal,Low,28,Verified,Exploitable
5703,CSRF,Medium,61,Fixed,Fixed
5704,SQL Injection,Medium,52,Verified,Verified
5705,RCE,High,87,Fixed,Fixed
5706,RCE,Critical,1,Exploitable,Verified
5707,XSS,Medium,73,Fixed,Fixed
5708,Misconfiguration,Low,91,Discovered,Verified
5709,Open Redirect,Low,66,Verified,Exploitable
5710,Open Redirect,Medium,54,Fixed,Fixed
5711,SQL Injection,High,55,Exploitable,Verified
5712,SQL Injection,Low,33,Discovered,Exploitable
5713,SQL Injection,Critical,50,Discovered,Verified
5714,Path Traversal,Critical,45,Fixed,Fixed
5715,Path Traversal,Low,24,Verified,Exploitable
5716,Path Traversal,Medium,90,Discovered,Verified
5717,Path Traversal,Critical,16,Fixed,Fixed
5718,RCE,Low,47,Verified,Exploitable
5719,Path Traversal,Low,14,Fixed,Fixed
5720,Path Traversal,Low,52,Verified,Discovered
5721,XSS,High,61,Discovered,Verified
5722,CSRF,Critical,6,Discovered,Exploitable
5723,Misconfiguration,Critical,30,Discovered,Discovered
5724,SQL Injection,Critical,22,Fixed,Fixed
5725,Misconfiguration,Low,16,Verified,Verified
5726,Misconfiguration,Low,40,Discovered,Verified
5727,CSRF,Low,61,Discovered,Discovered
5728,XSS,Medium,56,Fixed,Fixed
5729,Path Traversal,Medium,19,Exploitable,Exploitable
5730,Misconfiguration,High,25,Verified,Exploitable
5731,XSS,Critical,50,Fixed,Fixed
5732,Open Redirect,High,13,Verified,Exploitable
5733,SQL Injection,Medium,23,Exploitable,Exploitable
5734,Misconfiguration,High,95,Exploitable,Exploitable
5735,RCE,Critical,29,Exploitable,Fixed
5736,RCE,Medium,97,Exploitable,Exploitable
5737,Path Traversal,Medium,37,Verified,Exploitable
5738,RCE,High,67,Fixed,Fixed
5739,IDOR,Medium,10,Fixed,Fixed
5740,RCE,Medium,44,Verified,Fixed
5741,CSRF,High,45,Discovered,Exploitable
5742,XSS,Medium,81,Fixed,Fixed
5743,XSS,Medium,37,Fixed,Fixed
5744,SQL Injection,High,89,Discovered,Verified
5745,Open Redirect,High,63,Discovered,Verified
5746,Open Redirect,Low,82,Verified,Exploitable
5747,XSS,Critical,50,Discovered,Fixed
5748,Misconfiguration,High,86,Discovered,Verified
5749,IDOR,High,90,Verified,Exploitable
5750,SQL Injection,High,32,Discovered,Verified
5751,XSS,Critical,42,Exploitable,Exploitable
5752,Open Redirect,Low,50,Discovered,Verified
5753,SQL Injection,High,68,Verified,Exploitable
5754,XSS,Critical,84,Fixed,Fixed
5755,RCE,Critical,25,Fixed,Fixed
5756,XSS,High,88,Exploitable,Exploitable
5757,CSRF,Low,96,Exploitable,Exploitable
5758,RCE,High,3,Discovered,Discovered
5759,IDOR,Low,38,Verified,Exploitable
5760,IDOR,Critical,58,Exploitable,Exploitable
5761,Misconfiguration,Critical,54,Exploitable,Fixed
5762,Path Traversal,Critical,59,Verified,Fixed
5763,RCE,Low,69,Exploitable,Exploitable
5764,SQL Injection,Low,23,Fixed,Fixed
5765,CSRF,High,54,Exploitable,Exploitable
5766,Open Redirect,Critical,43,Discovered,Discovered
5767,SQL Injection,Low,76,Verified,Exploitable
5768,SQL Injection,Low,48,Exploitable,Verified
5769,CSRF,Low,93,Discovered,Verified
5770,CSRF,Low,5,Verified,Exploitable
5771,SQL Injection,Medium,99,Fixed,Fixed
5772,IDOR,Critical,37,Verified,Exploitable
5773,Open Redirect,Medium,88,Discovered,Verified
5774,Misconfiguration,Critical,84,Exploitable,Exploitable
5775,XSS,Low,8,Discovered,Verified
5776,Path Traversal,Low,38,Fixed,Fixed
5777,Open Redirect,Critical,41,Discovered,Verified
5778,Open Redirect,Critical,28,Fixed,Fixed
5779,Misconfiguration,Critical,24,Exploitable,Verified
5780,Misconfiguration,Critical,19,Exploitable,Fixed
5781,XSS,High,30,Verified,Verified
5782,Misconfiguration,Low,44,Exploitable,Exploitable
5783,Misconfiguration,High,84,Fixed,Fixed
5784,RCE,Low,26,Verified,Exploitable
5785,CSRF,High,79,Verified,Exploitable
5786,RCE,Medium,78,Discovered,Verified
5787,IDOR,Critical,13,Fixed,Fixed
5788,IDOR,Low,28,Exploitable,Exploitable
5789,XSS,Critical,22,Fixed,Fixed
5790,CSRF,Critical,46,Verified,Exploitable
5791,Path Traversal,High,74,Discovered,Verified
5792,XSS,Medium,26,Fixed,Fixed
5793,XSS,Critical,59,Exploitable,Verified
5794,RCE,Low,90,Fixed,Fixed
5795,Open Redirect,Medium,35,Fixed,Fixed
5796,RCE,Medium,1,Discovered,Verified
5797,CSRF,Medium,68,Discovered,Exploitable
5798,SQL Injection,Medium,88,Verified,Exploitable
5799,CSRF,Critical,18,Verified,Exploitable
5800,XSS,Medium,40,Exploitable,Fixed
5801,Path Traversal,High,19,Verified,Verified
5802,Misconfiguration,Medium,43,Exploitable,Verified
5803,RCE,Medium,94,Exploitable,Fixed
5804,Misconfiguration,Medium,62,Discovered,Fixed
5805,Misconfiguration,Critical,57,Exploitable,Exploitable
5806,RCE,Medium,94,Verified,Exploitable
5807,Misconfiguration,High,78,Verified,Exploitable
5808,RCE,Critical,66,Verified,Exploitable
5809,SQL Injection,High,4,Verified,Fixed
5810,Open Redirect,Low,93,Discovered,Verified
5811,SQL Injection,Critical,88,Discovered,Verified
5812,Open Redirect,Medium,73,Verified,Verified
5813,Misconfiguration,High,2,Fixed,Fixed
5814,CSRF,High,32,Exploitable,Exploitable
5815,XSS,Critical,71,Fixed,Fixed
5816,CSRF,High,54,Exploitable,Exploitable
5817,XSS,Medium,0,Exploitable,Fixed
5818,IDOR,High,84,Exploitable,Exploitable
5819,Open Redirect,Low,16,Verified,Exploitable
5820,SQL Injection,Low,27,Verified,Verified
5821,Misconfiguration,Low,63,Discovered,Verified
5822,XSS,Low,6,Fixed,Fixed
5823,CSRF,Medium,82,Exploitable,Exploitable
5824,CSRF,High,55,Discovered,Verified
5825,XSS,Critical,18,Verified,Exploitable
5826,CSRF,Low,1,Fixed,Fixed
5827,Misconfiguration,Low,95,Verified,Fixed
5828,Misconfiguration,High,71,Verified,Exploitable
5829,Misconfiguration,Medium,39,Verified,Verified
5830,Path Traversal,Low,30,Fixed,Fixed
5831,RCE,High,31,Discovered,Discovered
5832,IDOR,Medium,58,Fixed,Fixed
5833,XSS,Low,53,Exploitable,Fixed
5834,Misconfiguration,Medium,5,Verified,Exploitable
5835,SQL Injection,Medium,27,Discovered,Verified
5836,Misconfiguration,High,43,Exploitable,Verified
5837,CSRF,Critical,80,Discovered,Verified
5838,Misconfiguration,Medium,37,Verified,Fixed
5839,Path Traversal,Medium,14,Discovered,Verified
5840,XSS,Low,87,Discovered,Discovered
5841,XSS,Critical,7,Fixed,Fixed
5842,XSS,Low,4,Verified,Exploitable
5843,IDOR,Critical,36,Discovered,Verified
5844,RCE,Low,69,Verified,Exploitable
5845,IDOR,Medium,8,Exploitable,Fixed
5846,XSS,High,18,Verified,Exploitable
5847,Path Traversal,Low,26,Fixed,Fixed
5848,SQL Injection,Medium,38,Exploitable,Exploitable
5849,Open Redirect,Medium,19,Verified,Exploitable
5850,Misconfiguration,High,36,Fixed,Fixed
5851,Path Traversal,High,32,Fixed,Fixed
5852,Misconfiguration,Medium,31,Discovered,Verified
5853,IDOR,Medium,37,Exploitable,Fixed
5854,Open Redirect,High,73,Discovered,Verified
5855,IDOR,Medium,85,Exploitable,Fixed
5856,Misconfiguration,Low,34,Exploitable,Exploitable
5857,Open Redirect,Critical,90,Discovered,Discovered
5858,Misconfiguration,High,95,Verified,Exploitable
5859,XSS,High,80,Exploitable,Fixed
5860,CSRF,Low,55,Discovered,Exploitable
5861,CSRF,Low,31,Discovered,Discovered
5862,IDOR,Critical,10,Fixed,Fixed
5863,RCE,Critical,18,Fixed,Fixed
5864,XSS,Low,54,Discovered,Discovered
5865,SQL Injection,Critical,72,Discovered,Discovered
5866,SQL Injection,Critical,70,Fixed,Fixed
5867,RCE,Low,70,Verified,Exploitable
5868,CSRF,Low,58,Exploitable,Exploitable
5869,CSRF,Critical,76,Verified,Exploitable
5870,Misconfiguration,High,20,Verified,Exploitable
5871,Misconfiguration,Low,54,Exploitable,Exploitable
5872,SQL Injection,Medium,82,Verified,Exploitable
5873,RCE,Low,44,Verified,Exploitable
5874,IDOR,Medium,50,Exploitable,Fixed
5875,Path Traversal,Medium,68,Discovered,Verified
5876,SQL Injection,High,56,Discovered,Verified
5877,Open Redirect,Low,15,Discovered,Verified
5878,SQL Injection,Critical,2,Verified,Exploitable
5879,RCE,High,48,Verified,Exploitable
5880,IDOR,Low,52,Verified,Exploitable
5881,IDOR,Low,43,Discovered,Discovered
5882,SQL Injection,Medium,27,Exploitable,Exploitable
5883,SQL Injection,Medium,99,Verified,Verified
5884,RCE,Low,97,Verified,Exploitable
5885,IDOR,Critical,37,Discovered,Verified
5886,Open Redirect,Medium,18,Verified,Exploitable
5887,XSS,Critical,58,Exploitable,Exploitable
5888,CSRF,High,36,Fixed,Fixed
5889,RCE,Low,100,Fixed,Fixed
5890,Open Redirect,Medium,54,Fixed,Fixed
5891,IDOR,Critical,74,Verified,Verified
5892,IDOR,Critical,48,Exploitable,Exploitable
5893,SQL Injection,Medium,14,Verified,Exploitable
5894,Misconfiguration,Low,59,Verified,Exploitable
5895,XSS,Medium,94,Fixed,Verified
5896,Path Traversal,Low,92,Fixed,Fixed
5897,XSS,High,2,Fixed,Fixed
5898,IDOR,Critical,74,Fixed,Fixed
5899,CSRF,High,56,Discovered,Verified
5900,XSS,Critical,29,Discovered,Verified
5901,CSRF,Medium,75,Fixed,Fixed
5902,CSRF,Low,36,Verified,Exploitable
5903,CSRF,High,58,Verified,Fixed
5904,SQL Injection,Critical,27,Fixed,Fixed
5905,RCE,High,69,Discovered,Verified
5906,IDOR,High,98,Verified,Exploitable
5907,CSRF,High,67,Discovered,Verified
5908,IDOR,Medium,72,Fixed,Fixed
5909,XSS,High,18,Verified,Discovered
5910,IDOR,Critical,78,Fixed,Fixed
5911,Misconfiguration,Critical,56,Discovered,Verified
5912,SQL Injection,Low,11,Fixed,Fixed
5913,SQL Injection,Low,21,Fixed,Fixed
5914,SQL Injection,High,8,Exploitable,Exploitable
5915,Open Redirect,Critical,99,Discovered,Discovered
5916,RCE,Medium,1,Verified,Exploitable
5917,Open Redirect,Medium,87,Discovered,Verified
5918,Misconfiguration,Low,84,Fixed,Fixed
5919,SQL Injection,Critical,50,Fixed,Fixed
5920,Path Traversal,Medium,62,Exploitable,Fixed
5921,Path Traversal,Medium,44,Verified,Exploitable
5922,Misconfiguration,Low,40,Discovered,Verified
5923,Path Traversal,Low,45,Discovered,Discovered
5924,RCE,Low,8,Fixed,Fixed
5925,SQL Injection,High,22,Exploitable,Fixed
5926,CSRF,High,9,Fixed,Fixed
5927,Open Redirect,Low,14,Fixed,Fixed
5928,Path Traversal,High,43,Exploitable,Exploitable
5929,XSS,Medium,27,Discovered,Verified
5930,Path Traversal,High,84,Verified,Discovered
5931,Path Traversal,High,94,Exploitable,Exploitable
5932,RCE,Critical,76,Exploitable,Fixed
5933,IDOR,High,69,Verified,Exploitable
5934,RCE,Medium,95,Exploitable,Exploitable
5935,Path Traversal,Medium,31,Fixed,Fixed
5936,XSS,Low,46,Fixed,Fixed
5937,XSS,Critical,45,Verified,Fixed
5938,RCE,Low,82,Exploitable,Exploitable
5939,Misconfiguration,Medium,18,Verified,Verified
5940,Misconfiguration,Low,91,Verified,Exploitable
